Session,Frame,LeftPlayerMotion,RightPlayerMotion
S17,1274,0,0
S17,1275,0,0
S17,1276,7,0
S17,1277,184,0
S17,1278,757,0
S17,1279,925,0
S17,1280,453,0
S17,1281,237,0
S17,1282,183,0
S17,1283,81,0
S17,1284,169,0
S17,1285,139,0
S17,1286,14,0
S17,1287,0,0
S17,1288,0,0
S17,1289,0,0
S17,1290,0,0
S17,1291,0,0
S17,1292,0,0
S17,1293,0,0
S17,1294,1,0
S17,1295,0,0
S17,1296,0,0
S17,1297,0,0
S17,1298,0,0
S17,1299,0,0
S17,1300,0,0
S17,1301,1,0
S17,1302,0,13
S17,1303,0,10
S17,1304,0,0
S17,1305,0,0
S17,1306,14,2
S17,1307,35,3
S17,1308,95,0
S17,1309,241,0
S17,1310,678,0
S17,1311,1219,0
S17,1312,1237,0
S17,1313,585,0
S17,1314,131,0
S17,1315,17,0
S17,1316,0,0
S17,1317,0,1
S17,1318,0,0
S17,1319,0,0
S17,1320,7,16
S17,1321,0,7
S17,1322,0,0
S17,1323,32,0
S17,1324,0,0
S17,1325,30,0
S17,1326,0,0
S17,1327,41,0
S17,1328,1,0
S17,1329,0,0
S17,1330,0,0
S17,1331,19,0
S17,1332,0,0
S17,1333,17,0
S17,1334,16,0
S17,1335,0,0
S17,1336,0,0
S17,1337,2,0
S17,1338,0,0
S17,1339,0,0
S17,1340,0,0
S17,1341,0,0
S17,1342,0,0
S17,1343,0,0
S17,1344,0,0
S17,1345,2,0
S17,1346,0,0
S17,1347,0,0
S17,1348,0,0
S17,1349,0,0
S17,1350,0,0
S17,1351,0,0
S17,1352,30,0
S17,1353,41,0
S17,1354,0,0
S17,1355,0,0
S17,1356,0,0
S17,1357,0,0
S17,1358,0,0
S17,1359,0,127
S17,1360,0,192
S17,1361,0,29
S17,1362,0,26
S17,1363,0,53
S17,1364,1,79
S17,1365,23,78
S17,1366,41,93
S17,1367,29,96
S17,1368,74,101
S17,1369,103,68
S17,1370,64,3
S17,1371,4,0
S17,1372,0,7
S17,1373,0,172
S17,1374,22,383
S17,1375,17,602
S17,1376,2,625
S17,1377,2,612
S17,1378,1,491
S17,1379,7,347
S17,1380,1,327
S17,1381,4,285
S17,1382,42,308
S17,1383,52,262
S17,1384,233,93
S17,1385,441,34
S17,1386,731,35
S17,1387,874,17
S17,1388,876,11
S17,1389,838,309
S17,1390,634,1246
S17,1391,364,2434
S17,1392,16,2753
S17,1393,0,2704
S17,1394,33,2471
S17,1395,310,1936
S17,1396,466,584
S17,1397,509,1308
S17,1398,450,1850
S17,1399,357,1221
S17,1400,168,530
S17,1401,72,651
S17,1402,23,397
S17,1403,56,271
S17,1404,248,250
S17,1405,358,291
S17,1406,290,300
S17,1407,150,264
S17,1408,74,149
S17,1409,66,183
S17,1410,68,284
S17,1411,79,454
S17,1412,61,553
S17,1413,26,624
S17,1414,8,762
S17,1415,9,745
S17,1416,0,768
S17,1417,33,790
S17,1418,0,696
S17,1419,0,572
S17,1420,4,275
S17,1421,0,318
S17,1422,0,334
S17,1423,0,171
S17,1424,0,145
S17,1425,0,344
S17,1426,0,716
S17,1427,0,993
S17,1428,0,1032
S17,1429,2,859
S17,1430,0,749
S17,1431,0,886
S17,1432,0,1081
S17,1433,0,1550
S17,1434,0,1681
S17,1435,0,1444
S17,1436,6,1106
S17,1437,20,1181
S17,1438,142,1326
S17,1439,268,938
S17,1440,431,218
S17,1441,449,385
S17,1442,362,566
S17,1443,266,744
S17,1444,143,848
S17,1445,53,952
S17,1446,1,480
S17,1447,0,242
S17,1448,0,210
S17,1449,4,212
S17,1450,26,190
S17,1451,5,331
S17,1452,0,1209
S17,1453,1,1624
S17,1454,0,1534
S17,1455,0,1223
S17,1456,0,1208
S17,1457,0,1106
S17,1458,0,986
S17,1459,0,1098
